,Freq,Real,Imag
0,1000000.0,10.072500875043465,31.13476464352986
1,794328.2347242822,10.072501696895456,24.73107655178228
2,630957.3444801943,10.072502972194725,19.64440859060603
3,501187.2336272725,10.072504929959926,15.603877249161686
4,398107.17055349774,10.072507890320109,12.394309687320066
5,316227.7660168379,10.072512277608915,9.844785040736758
6,251188.6431509582,10.072518619695535,7.819532308131516
7,199526.2314968883,10.07252753334598,6.210700083204273
8,158489.3192461114,10.072539712545813,4.932613075502609
9,125892.54117941688,10.072555952755092,3.91720955899326
10,100000.0,10.072577242279868,3.110416803855378
11,79432.82347242821,10.072604927848365,2.469271510261329
12,63095.73444801943,10.072640943124254,1.9596319178904507
13,50118.72336272725,10.072688101297723,1.5543597403510143
14,39810.71705534977,10.072750500293267,1.2318750756466905
15,31622.776601683792,10.07283415823355,0.9750073215629013
16,25118.864315095823,10.072948079729064,0.7700809465643368
17,19952.62314968883,10.073106037352309,0.6061875882448323
18,15848.93192461114,10.073329414681588,0.47460605727829647
19,12589.254117941688,10.073651458124257,0.368339958804786
20,10000.0,10.074123161519443,0.2817492440422998
21,7943.282347242822,10.074820619858638,0.2102574160141543
22,6309.573444801943,10.075852736959762,0.15012047348441052
23,5011.872336272725,10.077366300810084,0.09824663032234339
24,3981.071705534978,10.079542791997532,0.052056246041812096
25,3162.2776601683795,10.082579731064506,0.009367731658692759
26,2511.886431509582,10.086653356322662,-0.03171211647243035
27,1995.262314968883,10.091873500133941,-0.07291966749443664
28,1584.893192461114,10.098262371736947,-0.11600467033870628
29,1258.925411794169,10.105799443270248,-0.16292633477099264
30,1000.0,10.114555874899999,-0.21602875663973917
31,794.3282347242822,10.124899921842735,-0.27814186473265473
32,630.9573444801943,10.137724630682442,-0.35258299896753054
33,501.18723362727246,10.15465686547943,-0.4430687903393602
34,398.1071705534977,10.17823319596521,-0.5535483792989688
35,316.227766016838,10.212025811333637,-0.68793883031528
36,251.18864315095823,10.260645925284754,-0.8497313807302831
37,199.52623149688787,10.329476399112858,-1.0415021854632072
38,158.48931924611142,10.423977311034555,-1.2645189548004216
39,125.89254117941688,10.548562457587565,-1.5188082051469383
40,100.0,10.705362538887467,-1.804070573022389
41,79.43282347242821,10.89350352504505,-2.121569925415746
42,63.09573444801936,11.109586313803979,-2.4766396441389853
43,50.11872336272725,11.34974369053806,-2.881007529838654
44,39.81071705534973,11.6131062866061,-3.353995373017214
45,31.622776601683796,11.905997309700606,-3.9218651394997783
46,25.11886431509582,12.245902851691177,-4.615023427763567
47,19.952623149688808,12.664262318632753,-5.463245594963455
48,15.848931924611142,13.207265532928224,-6.4894117996691705
49,12.589254117941676,13.933991386136238,-7.702511126714787
50,10.0,14.911419287957862,-9.091011319969102
51,7.943282347242821,16.206311241629482,-10.6180827721792
52,6.309573444801936,17.874795703737504,-12.220287880736372
53,5.011872336272725,19.951401902359184,-13.810880423378167
54,3.981071705534973,22.439822335248316,-15.287845122623327
55,3.1622776601683795,25.307546193583807,-16.545622907402787
56,2.5118864315095824,28.485763652966394,-17.48853151863016
57,1.9952623149688808,31.874851002662098,-18.043458508458535
58,1.584893192461114,35.354614548207024,-18.16953705908062
59,1.2589254117941675,38.79755779136995,-17.863134201338497
60,1.0,42.082920508077535,-17.157414449293682
61,0.7943282347242817,45.109199213570875,-16.11677064531618
62,0.6309573444801934,47.80326884062746,-14.827316437954803
63,0.5011872336272725,50.12496252688612,-13.385234536378277
64,0.3981071705534973,52.06684620240583,-11.88497887092712
65,0.3162277660168379,53.649753336880075,-10.409144101678931
66,0.251188643150958,54.915270259251365,-9.021334157851184
67,0.1995262314968879,55.916703794145924,-7.762718719415177
68,0.1584893192461114,56.71011332068098,-6.652297541354119
69,0.1258925411794167,57.346790013721964,-5.690300207342125
70,0.1,57.86817596282431,-4.8636995472644395
71,0.0794328234724281,58.303694434511584,-4.152555166553021
72,0.0630957344480193,58.671374603626504,-3.535868538537058
73,0.0501187233627272,58.98058941874879,-2.9958544332756705
74,0.0398107170553497,59.235810038466106,-2.520010041336902
75,0.0316227766016837,59.44015525660998,-2.1010084113082215
76,0.0251188643150957,59.597768102107885,-1.7350697225765328
77,0.0199526231496888,59.714629996622286,-1.4198258189408344
78,0.0158489319246111,59.79808486576955,-1.152616017915328
79,0.0125892541179416,59.85576298461012,-0.9296904212199786
80,0.01,59.89458356364926,-0.7462487287768773
