,Freq,Real,Imag
0,1000000.0,10.030646111776893,-0.26768193117541955
1,794328.2347242822,10.039582331323421,-0.3232654399497782
2,630957.3444801943,10.053296527750785,-0.3942879152293293
3,501187.2336272725,10.073995610513709,-0.4830178965025717
4,398107.17055349774,10.104503013840228,-0.5915943271180432
5,316227.7660168379,10.148032566995754,-0.7216907723324282
6,251188.6431509582,10.20761315037932,-0.8743235190081319
7,199526.2314968883,10.28523737324158,-1.0501528792303865
8,158489.3192461114,10.381167739287882,-1.2505682510890266
9,125892.54117941688,10.49409533394234,-1.4794009824095726
10,100000.0,10.622595237170827,-1.7444818677671998
11,79432.82347242821,10.76754344774735,-2.0580488957348466
12,63095.73444801943,10.934461974388551,-2.435552180963445
13,50118.72336272725,11.134751453894832,-2.8932890078731184
14,39810.71705534977,11.385381859653874,-3.445843596486225
15,31622.776601683792,11.707310869795752,-4.1042855270799565
16,25118.864315095823,12.123388256910433,-4.875741847245147
17,19952.62314968883,12.65682256194663,-5.764441943681795
18,15848.93192461114,13.331341177224191,-6.773558944691339
19,12589.254117941688,14.173620191606751,-7.906282516060054
20,10000.0,15.217262240142853,-9.164136391676026
21,7943.282347242822,16.50602431673573,-10.541219198732986
22,6309.573444801943,18.093058842034257,-12.014910925586623
23,5011.872336272725,20.033488590247675,-13.536022701606697
24,3981.071705534978,22.369956903070204,-15.02318701251864
25,3162.2776601683795,25.114232672664716,-16.36625072023138
26,2511.886431509582,28.231021312510308,-17.4409349986559
27,1995.262314968883,31.631094822799607,-18.132632127306096
28,1584.893192461114,35.178628615378145,-18.362696622451224
29,1258.925411794169,38.712621229326714,-18.108251987328888
30,1000.0,42.076488325123044,-17.407979442182572
31,794.3282347242822,45.14616220706369,-16.35141906605254
32,630.9573444801943,47.84739423449224,-15.055850525334737
33,501.18723362727246,50.157543833834865,-13.639660015218144
34,398.1071705534977,52.0937611446473,-12.201769095082156
35,316.227766016838,53.69476143625732,-10.812908581537625
36,251.18864315095823,55.00470286234493,-9.518429351536328
37,199.52623149688787,56.064671476107506,-8.347339608063365
38,158.48931924611142,56.91210570768927,-7.320905917721949
39,125.89254117941688,57.58439933704238,-6.456609127008819
40,100.0,58.122052931898715,-5.767279935179559
41,79.43282347242821,58.56874578190621,-5.258005895993758
42,63.09573444801936,58.96834036466962,-4.923657873188135
43,50.11872336272725,59.360217964870465,-4.748645991214801
44,39.81071705534973,59.77450088864555,-4.709447044718038
45,31.622776601683796,60.228781206686946,-4.779896036621899
46,25.11886431509582,60.728232310219234,-4.9383308612060945
47,19.952623149688808,61.27041410529044,-5.174142905689352
48,15.848931924611142,61.85400696711045,-5.490346742686397
49,12.589254117941676,62.488149691698844,-5.8998568013864165
50,10.0,63.19797247833595,-6.41605804101096
51,7.943282347242821,64.02327749176749,-7.041191758118938
52,6.309573444801936,65.01031747028614,-7.75726030621784
53,5.011872336272725,66.19954577544615,-8.523088747679173
54,3.981071705534973,67.61369943186999,-9.278622215480418
55,3.1622776601683795,69.25015423661557,-9.954759151146424
56,2.5118864315095824,71.07953101902312,-10.48522416445759
57,1.9952623149688808,73.0500604869582,-10.816852839111524
58,1.584893192461114,75.09543004297055,-10.916011783734524
59,1.2589254117941675,77.14343072294994,-10.770784482839902
60,1.0,79.12353259350587,-10.389971406908437
61,0.7943282347242817,80.97277443544918,-9.800338996808552
62,0.6309573444801934,82.64025039663797,-9.043058897306045
63,0.5011872336272725,84.09061690959608,-8.169506258678977
64,0.3981071705534973,85.30656808967382,-7.23615799446955
65,0.3162277660168379,86.28964418015202,-6.298550838832811
66,0.251188643150958,87.0585951926174,-5.404962119511338
67,0.1995262314968879,87.64506789458078,-4.591132254428924
68,0.1584893192461114,88.0873541169466,-3.877399847091062
69,0.1258925411794167,88.42370048543714,-3.2689340057414475
70,0.1,88.68676585262351,-2.7587627197073594
71,0.0794328234724281,88.90032845003697,-2.3325747410578663
72,0.0630957344480193,89.07868908052504,-1.9739570162065547
73,0.0501187233627272,89.22852711981265,-1.668680104992636
74,0.0398107170553497,89.35221644973606,-1.4069460069375215
75,0.0316227766016837,89.4511147180337,-1.1833434403952743
76,0.0251188643150957,89.52759539077304,-0.9952844908512042
77,0.0199526231496888,89.58552390123853,-0.8411812295914334
78,0.0158489319246111,89.62974847443944,-0.7192538900327323
79,0.0125892541179416,89.66539285591587,-0.6271185911952399
80,0.01,89.69740948832235,-0.5618151264386702
