,Freq,Real,Imag
0,0.01,109.20290876708647,0.5880511754718125
1,0.012589254117941675,109.6318051671486,-1.1111930505507939
2,0.015848931924611134,110.02908036500493,-0.9109097440087897
3,0.0199526231496888,110.91327751753056,-1.5564400094531161
4,0.025118864315095794,109.5737735145153,-1.412524419359042
5,0.03162277660168379,109.45279503599501,-2.357080977962311
6,0.039810717055349734,109.06077861765483,-2.644532298241565
7,0.05011872336272725,109.39233212181796,-2.6713871473417594
8,0.06309573444801933,108.2583227340667,-4.636035404408858
9,0.07943282347242814,107.17674422813138,-3.598720102175407
10,0.1,107.74532920573681,-5.090491586802082
11,0.12589254117941676,107.99851915042144,-6.658512504535468
12,0.15848931924611143,107.30928712760857,-5.403192073658577
13,0.19952623149688797,105.23042095708999,-7.868973531121526
14,0.25118864315095807,105.05454681343028,-8.94110638295677
15,0.31622776601683794,103.42964929023334,-11.147630562111365
16,0.3981071705534973,101.28558189526582,-11.850432705416505
17,0.5011872336272725,100.50479234025755,-13.053140078309704
18,0.6309573444801934,97.69455988325575,-14.878709059601437
19,0.7943282347242817,94.55952414114121,-16.11548964715439
20,1.0,91.770829866224,-17.124952137551585
21,1.2589254117941675,89.5262381948937,-18.773521129648895
22,1.584893192461114,85.40800309875644,-19.518186379520227
23,1.9952623149688808,81.07418487158245,-18.542993292562173
24,2.5118864315095824,78.99046668547594,-18.011566805545556
25,3.1622776601683795,75.13647206448549,-16.63562976017366
26,3.981071705534973,72.5356300263651,-15.917454869580881
27,5.011872336272725,68.89891918090781,-14.912345933655834
28,6.309573444801936,67.53936031730427,-12.693142902759542
29,7.943282347242821,66.08084004496587,-11.049600947808077
30,10.0,64.50494051274474,-9.901048049563796
31,12.589254117941675,63.93650770950447,-9.567309027827342
32,15.848931924611142,63.41038173654321,-7.190628648096155
33,19.952623149688808,62.22650105836554,-6.943440642749077
34,25.11886431509582,61.78996457801954,-6.323207100819805
35,31.622776601683793,60.778357487866955,-5.862262574463607
36,39.810717055349734,60.95940453688548,-5.473496756710376
37,50.11872336272725,60.61259650974041,-6.885748541261647
38,63.095734448019364,59.73494666390521,-5.484203954324089
39,79.43282347242821,58.58003010023933,-6.470896002878133
40,100.0,58.27383699718171,-7.709598497735248
41,125.89254117941688,57.941238700528025,-6.963396446434333
42,158.48931924611142,57.44050546144037,-8.247729134861787
43,199.52623149688787,56.087801955534395,-8.23557320151824
44,251.18864315095823,55.51576766209083,-9.502051767697475
45,316.22776601683796,53.01687631229362,-12.035025149091593
46,398.1071705534977,52.47418787494429,-11.689834006130251
47,501.18723362727246,50.354553883304995,-14.305444199371081
48,630.9573444801943,47.96946210448034,-15.130995792304306
49,794.3282347242822,44.875988476524554,-16.936418089180926
50,1000.0,40.97962437047832,-18.090013142823544
51,1258.9254117941687,39.26920845803055,-19.026620054938437
52,1584.893192461114,35.70913861125903,-17.97704225064378
53,1995.262314968883,31.680304256753303,-18.689945912382363
54,2511.886431509582,28.75426592895548,-17.289754467127963
55,3162.2776601683795,25.317180647667275,-16.02151486541458
56,3981.0717055349774,21.677207549639075,-15.705971636815663
57,5011.872336272725,19.831517145412406,-13.041066310067853
58,6309.573444801943,18.267632465209054,-11.585661052843399
59,7943.282347242822,16.00693623460214,-11.182574215090696
60,10000.0,16.865443895229614,-9.587039040612348
61,12589.254117941688,13.928364555173369,-8.400218876081242
62,15848.93192461114,14.004098379050534,-6.321667982996163
63,19952.62314968883,12.668679213457082,-6.055023601590276
64,25118.864315095823,12.560599404048002,-4.558108082262102
65,31622.776601683792,12.407413774226226,-4.712365672708797
66,39810.71705534977,10.60087645281126,-2.863314336742922
67,50118.72336272725,11.454399492908017,-2.616692364459201
68,63095.73444801943,10.97662152704974,-1.8285387528259576
69,79432.82347242821,10.57959798552855,-1.755647220888719
70,100000.0,10.801661056085846,-1.7685488896540782
71,125892.54117941688,10.579454666638208,-0.7007173834031605
72,158489.3192461114,10.35337320421626,-0.7404773550033099
73,199526.2314968883,9.542679112146757,-1.4321660797166178
74,251188.6431509582,10.668167352428144,0.1507968894591193
75,316227.7660168379,9.88653434951601,-0.8486227035684125
76,398107.17055349774,10.363580423838542,-0.9178487288054202
77,501187.2336272725,10.378971950005175,-1.396606531271115
78,630957.3444801943,9.754158725207516,-0.47854487835701565
79,794328.2347242822,10.951566423684929,-0.5592513853663715
80,1000000.0,10.408381287333036,-0.5252730161516496
