,Freq,Real,Imag
0,0.01,79.28907432249632,-0.5056631470733485
1,0.012589254117941675,79.60796488159282,-0.7499359585414951
2,0.015848931924611134,80.85336436364176,-0.012123348073553308
3,0.0199526231496888,79.48563856811121,-0.2539695563869014
4,0.025118864315095794,80.21534517693769,-0.7339745632238239
5,0.03162277660168379,79.31450784028779,-0.9672940037629076
6,0.039810717055349734,79.85405627109415,-1.2922810141015975
7,0.05011872336272725,78.79408272335358,-1.7906232402556894
8,0.06309573444801933,78.99066290223733,-1.3961998399257325
9,0.07943282347242814,79.60515519633033,-1.1369547083639646
10,0.1,78.4057472082643,-2.0395141310272913
11,0.12589254117941676,79.00613630881472,-2.230487540831896
12,0.15848931924611143,78.38887589298349,-3.004037981871614
13,0.19952623149688797,78.11947341639429,-3.6678703762283478
14,0.25118864315095807,76.99587011662115,-3.8356589409706636
15,0.31622776601683794,78.30097112434247,-3.930500546673668
16,0.3981071705534973,76.8398223707771,-5.330242618642483
17,0.5011872336272725,76.05191431733992,-5.808542141373004
18,0.6309573444801934,75.85156420647547,-5.722818171201457
19,0.7943282347242817,74.45877798080171,-6.418385983804376
20,1.0,71.93198882012463,-7.064850158651989
21,1.2589254117941675,72.0250710302038,-7.86041081793081
22,1.584893192461114,70.17538575450406,-6.94986933559192
23,1.9952623149688808,68.42990860930365,-7.236505581951304
24,2.5118864315095824,66.89224221005132,-7.255373563773357
25,3.1622776601683795,65.9113855606871,-6.549441917792022
26,3.981071705534973,64.77446446327791,-6.328413070948586
27,5.011872336272725,64.04821844515575,-5.984713774546238
28,6.309573444801936,63.40329430742087,-5.412656212603877
29,7.943282347242821,62.9349381182994,-4.798081067777325
30,10.0,60.96909330738559,-4.972370525529227
31,12.589254117941675,61.74132976677315,-3.382622973712394
32,15.848931924611142,61.17060343228069,-3.2283044368869174
33,19.952623149688808,60.1537424657865,-3.6868643923575086
34,25.11886431509582,59.48158716871904,-3.8898491480111512
35,31.622776601683793,59.441998421243376,-3.008606093008749
36,39.810717055349734,60.02584631490325,-3.544529176415861
37,50.11872336272725,59.29803851657988,-4.049073895964831
38,63.095734448019364,58.80683554539706,-4.006895356823781
39,79.43282347242821,58.19925849466778,-4.978536549172592
40,100.0,58.11065322571871,-4.828637393697354
41,125.89254117941688,57.86960728896018,-6.2465508914310695
42,158.48931924611142,56.25363949271727,-7.01606251127927
43,199.52623149688787,55.12423667874308,-7.4597788590741825
44,251.18864315095823,55.56891699220639,-9.682436533685106
45,316.22776601683796,53.2701490914161,-10.772909554721695
46,398.1071705534977,52.91548159221942,-12.148679789588241
47,501.18723362727246,49.60522717349539,-13.262454203612311
48,630.9573444801943,47.554259531986666,-14.971914069294469
49,794.3282347242822,44.528432247744256,-16.262816652000453
50,1000.0,42.82473643503177,-16.405543963328682
51,1258.9254117941687,37.538615165916994,-17.661719591075244
52,1584.893192461114,34.32799432243366,-17.913716041700425
53,1995.262314968883,31.51180914747664,-18.856692604444497
54,2511.886431509582,28.523693372996668,-17.98844663736461
55,3162.2776601683795,25.147449333875688,-16.467565140044
56,3981.0717055349774,21.596178417690933,-15.120987286195021
57,5011.872336272725,20.478417272562442,-13.411555224948001
58,6309.573444801943,18.05983286508564,-13.02948500012956
59,7943.282347242822,16.01157906069852,-10.444849300938692
60,10000.0,15.570401157240692,-8.344406768515032
61,12589.254117941688,14.428478466195198,-7.851800784267509
62,15848.93192461114,13.965339190164972,-6.824973851928297
63,19952.62314968883,12.529946613198572,-5.676469579858023
64,25118.864315095823,11.825039656156864,-3.9140339490304954
65,31622.776601683792,11.639182234577913,-3.725846313428991
66,39810.71705534977,11.0115406092348,-3.8920849588950093
67,50118.72336272725,10.797803148514161,-3.276073705754072
68,63095.73444801943,11.272528309246457,-2.0180683475466394
69,79432.82347242821,11.42764149857615,-1.6371243050404465
70,100000.0,10.718510681297545,-0.5989459752826389
71,125892.54117941688,10.500106596846189,-1.0751798784474684
72,158489.3192461114,10.03840458747915,-0.975140078590635
73,199526.2314968883,11.38075508926693,-1.0112906578479202
74,251188.6431509582,10.925626890450623,-0.7461256242148617
75,316227.7660168379,9.67041307456231,-1.267213491336019
76,398107.17055349774,10.242307825267618,-0.510061267935512
77,501187.2336272725,10.885652074681598,0.08837001534241068
78,630957.3444801943,10.00750025302105,-0.596524512905172
79,794328.2347242822,10.006171641978321,0.016597569553900682
80,1000000.0,9.924715457140957,-0.36035853626545145
